game,model,condition,metric,mean,std,ci_95
spulber,Qwen/Qwen3-14B-Thinking-Off,baseline,self_awareness,0.5,0.0,0.0
spulber,Qwen/Qwen3-14B-Thinking-Off,more_players,judgment,0.7838666666666667,0.10902133771110473,0.021632198636252684
spulber,Qwen/Qwen3-14B-Thinking-Off,more_players,rationality,0.7222045985200531,0.0,2.214021266260891e-17
spulber,Qwen/Qwen3-14B-Thinking-Off,more_players,reasoning,1.0,0.0,0.0
spulber,Qwen/Qwen3-14B-Thinking-Off,more_players,self_awareness,0.5,0.0,0.0
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,judgment,0.88523,0.09948061184188337,0.019739111636312034
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,rationality,0.9894188581653706,0.0004740061428503272,9.40531023762817e-05
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,reasoning,0.0,0.0,0.0
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,baseline,self_awareness,0.7500666666666667,0.0006666666666666949,0.00013228113010058194
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,judgment,0.9126166666666665,0.062356985645638165,0.012372978796305887
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,rationality,0.9894188581653706,0.00047400614285032837,9.40531023762817e-05
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,reasoning,0.0,0.0,0.0
spulber,Qwen/Qwen3-235B-A22B-Instruct-2507,more_players,self_awareness,0.7500666666666667,0.0006666666666666961,0.00013228113010058194
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,judgment,0.8208999999999999,0.07756683516134487,0.015390942920202023
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,rationality,0.8571348973706852,0.0,6.642063798782673e-17
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,reasoning,0.0,0.0,0.0
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,baseline,self_awareness,0.8333333333333335,0.0,4.428042532521782e-17
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,judgment,0.8451266666666666,0.04140920537226341,0.008216484724814952
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,rationality,0.8571348973706852,0.0,6.642063798782673e-17
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,reasoning,0.0,0.0,0.0
spulber,Qwen/Qwen3-30B-A3B-Thinking-Off,more_players,self_awareness,0.8333333333333335,0.0,4.428042532521782e-17
spulber,Qwen/Qwen3-32B-Thinking-Off,baseline,judgment,0.8147866666666667,0.09133874642957715,0.018123588899512023
spulber,Qwen/Qwen3-32B-Thinking-Off,baseline,rationality,0.8207037166810146,0.060205365473629695,0.011946050674455174
spulber,Qwen/Qwen3-32B-Thinking-Off,baseline,reasoning,0.27,0.4461960433384737,0.08853497528883023
spulber,Qwen/Qwen3-32B-Thinking-Off,baseline,self_awareness,0.7433333333333334,0.14873201444615788,0.029511658429610073
spulber,Qwen/Qwen3-32B-Thinking-Off,more_players,judgment,0.8451766666666666,0.050582010061513735,0.010036568180543827
spulber,Qwen/Qwen3-32B-Thinking-Off,more_players,rationality,0.8597815245988646,0.018619723130504844,0.003694557026794599
spulber,Qwen/Qwen3-32B-Thinking-Off,more_players,reasoning,0.0,0.0,0.0
spulber,Qwen/Qwen3-32B-Thinking-Off,more_players,self_awareness,0.8316666666666667,0.011725441178024184,0.0023265819149353457
spulber,google/gemma-3-27b-it,baseline,judgment,0.87062,0.08955526756351412,0.01776970799964205
spulber,google/gemma-3-27b-it,baseline,rationality,0.9757846179827118,0.00048437029143259824,9.61095743067752e-05
spulber,google/gemma-3-27b-it,baseline,reasoning,0.0,0.0,0.0
spulber,google/gemma-3-27b-it,baseline,self_awareness,0.7667366666666667,0.0004697230360965138,9.320324107368243e-05
spulber,google/gemma-3-27b-it,more_players,judgment,0.9004833333333333,0.06132232325054223,0.012167679329962095
spulber,google/gemma-3-27b-it,more_players,rationality,0.9743400079013754,0.0021151812849783585,0.00041969785611681006
spulber,google/gemma-3-27b-it,more_players,reasoning,0.0,0.0,0.0
spulber,google/gemma-3-27b-it,more_players,self_awareness,0.7681233333333334,0.002019909322230431,0.00040079383176801496
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,judgment,0.5685133333333333,0.10873180196565352,0.021574748462833478
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,rationality,0.0,0.0,0.0
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,reasoning,0.0,0.0,0.0
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,baseline,self_awareness,0.8944933333333333,0.005149718046611468,0.0010218157843576668
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,judgment,0.6128433333333334,0.12046628873997652,0.023903125220320096
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,rationality,0.0,0.0,0.0
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,reasoning,0.0,0.0,0.0
spulber,meta-llama/Llama-3.3-70B-Instruct-Turbo,more_players,self_awareness,0.8937333333333334,0.04138212608297233,0.008211111606330342
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,judgment,0.5600533333333333,0.1266050241643625,0.02512118350930944
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,rationality,0.2596013581097943,0.053915940469411054,0.010698092303593837
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,reasoning,1.0,0.0,0.0
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,baseline,self_awareness,0.24000000000000007,0.03282439759448872,0.006513072613004535
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,judgment,0.5189166666666667,0.10634958527101844,0.02110206498806729
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,rationality,0.24865097883490528,0.0,5.535053165652227e-18
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,reasoning,1.0,0.0,0.0
spulber,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,more_players,self_awareness,0.2333333333333334,0.0,5.535053165652227e-18
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,judgment,0.8801400000000001,0.10697723285899831,0.021226603886431612
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,rationality,0.8863458889792614,0.031337082073955094,0.006217956946196069
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,reasoning,0.9,0.30151134457776363,0.059826392098337414
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,baseline,self_awareness,0.5916666666666667,0.025125945381480354,0.004985532674861451
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,judgment,0.86867,0.10379352826424115,0.02059488782388031
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,rationality,0.8777799826653867,0.006694453586180473,0.0013283248286787394
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,reasoning,1.0,0.0,0.0
spulber,meta-llama/Llama-4-Scout-17B-16E-Instruct,more_players,self_awareness,0.5845,0.004273873332937425,0.0008480291915815286
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,judgment,0.48762333333333335,0.21050639417018194,0.04176903557134436
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,rationality,0.23360250849998426,0.25318258212749317,0.05023691712841111
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,reasoning,1.0,0.0,0.0
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,baseline,self_awareness,0.17083333333333328,0.1705667419751385,0.033844142079067746
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,judgment,0.43585000000000007,0.1868320718291511,0.03707153640088894
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,rationality,0.210011241561035,0.23948725403231585,0.047519466912118724
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,reasoning,0.97,0.1714466079977653,0.034018726586783
spulber,meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,more_players,self_awareness,0.16851999999999992,0.19053789016093606,0.03780685115620287
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,judgment,0.7932966666666665,0.1161343111035159,0.023043566874337926
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,rationality,0.7799927566073235,0.24653213166653368,0.04891732347443066
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,reasoning,0.0,0.0,0.0
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,baseline,self_awareness,0.8360000000000001,0.018760705884838635,0.0037225310638965494
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,judgment,0.5458333333333333,0.09493646643904889,0.018837454602469602
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,rationality,0.0,0.0,0.0
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,reasoning,0.0,0.0,0.0
spulber,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,more_players,self_awareness,0.8333333333333333,0.0,2.214021266260891e-17
spulber,random_agent,baseline,judgment,0.32928083333333336,0.3540149959759356,0.07024425561037297
spulber,random_agent,baseline,rationality,0.1944173733428368,0.33385954731046896,0.06624497731964477
spulber,random_agent,baseline,reasoning,0.46,0.5009082659620331,0.09939106724726857
spulber,random_agent,baseline,self_awareness,0.30686,0.3193912460929511,0.0633741524661115
spulber,random_agent,more_players,judgment,0.26248,0.3204366105320178,0.06358157545016153
spulber,random_agent,more_players,rationality,0.10271487462542658,0.24046293455497278,0.047713063095350006
spulber,random_agent,more_players,reasoning,0.42,0.49604496374885815,0.09842608257809946
spulber,random_agent,more_players,self_awareness,0.29242666666666667,0.33243483308636335,0.06596228310819217
